Index,Content,Emotion
2462,"  Chestia cu ce o sa zica lumea este generala . Mi- e frica sa vin acasă din IT pt ca pe urma , la întoarcere , vor crede ca sunt infectată și nu vor mai veni sa cumpere de la noi(Not good for business ) . Asa ca o înțeleg pe ta pe",Frica
2463,: Transmit un mesaj de revoltă şi indignare faţă de decizia Senatului de a amâna dezbaterea Legii carantinării şi izolării,Furie
2464,"  Super ! Abia aștept , pentru că o să fie distractiv . :)",Bucurie
2465,Unde sînt vitejii de la BLM ? Sau revolta lor e selectivă ? Cinzeci de civili din Mozambic au fost decapitați de jihadiști .,Furie
2466,Drama sfâșietoare a unui aflat pe patul de spital . S- a chinuit până în ultima clipă . Strigătul de disperare al   familiei,Tristete
2467,ai cerut una tristă și ți am dat 😔,Tristete
2468,l- a evocat pe în Parlament : Figură legendară a rezistenței armate anti-comuniste,Neutru
2469,este pe cale să îl depăşească pe şi să devină cea mai bogată persoană din lume .,Neutru
2470,"  Psihologii sunt in extaz in "" pereoada "" asta",Bucurie
2471,Evit sa mai discut pe subiectul asta ca ma infurii crance ... nu pot decat sa le plang de mila alora cu de trimis la scoala ... Doamne multa'mu'ti ca nu'i cazul meu ...,Tristete
2472,ai de pula mea începem capitol nou ... acu am si mai multe lecții sa ignor sa sa ma plâng ca nu înțeleg nimic la tema,Tristete
2473,"Un cuvânt blând , o privire bună , un zâmbet inimos poate duce spre lucruri uimitoare şi pot realiza miracole ,   inima bună este o fântână de bunătate , făcând ca totul din jurul ei să se împrospăteze în zâmbete .",Bucurie
2474,Reteta de Pâine de casă,Neutru
2475,"  Eu -s mai optimistă , așa ... Aleg să văd/gândesc partea frumoasă atunci când nu am motive sau dovezi să cred . Dacă e să mă înșel , atunci îmi asum riscul . :)",Bucurie
2476,În spatele unui zâmbet există un gând Acest gând are un nume ....,Bucurie
2477,"Şase foşti angajaţi ai companiei eBay , acuzaţi de campanie de intimidare online a unui cuplu de bloggeri din Statele Unite . Cum i- au terorizat",Frica
2478,Câți bani a primit după îndeplinirea obiectivelor . Este o   sumă,Neutru
2479,M- a blocat gata . Lașitate . Acum comentează de aiurea pe aici ca așa fac . ca romanii sunt lași dar nu am crezut ca deja a ajuns atât de nasoala treaba .,Frica
2480,Un nou raport al avertizează cu privire la un „ viitor înspăimântător ” cauzat de schi ... - Adevărul -,Frica
2481,"Tot din iubire , ca să avem de toate în casă , ne -ați dus mai apoi în Uniunea Europeană . Ce dragoste cu năbădăi a urmat ! din Uniune , amorezi adevărați , nu numai că nu ne- au umplut casa cu bunuri de valoare , așa cum au promis , dar , rapid și profesionist , au luat tot",Furie
2482,"Imagini dezolante din locurile de iarbă verde de la marginea oraşelor , gropile de gunoi ale localnicilor",Tristete
2483,"Trăiţi cu chipul veşnic zâmbitor Veţi fi în acest fel un pansament De suflete rănite - , În acest secol autist , dement ...",Bucurie
2484,"lui , care a decedat după ce un american l- a apăsat pe gât până când a rămas fără suflare , a stârnit un val de indignare în Statele Unite și nu numai .",Furie
2485,": Tot bâlciul ăsta cu închisul magazinelor , închisu -n case , pleacă de fapt de la un vot dat în Parlament - Stiri pe surse - Cele mai noi stiri",Neutru
2486,""" Revoluția iubirii începe cu un zâmbet . Zâmbește de cinci ori pe zi pentru cei care nu doresc cu adevărat să zâmbească . Trebuie să o faci pentru pace . ""   ( Maica Tereza din Calcutta )",Bucurie
2487,"Memoriile a doi ruşi , într- o carte-eveniment publicată de Editura Humanitas   prin",Neutru
2488,Este un dulce . Și este atât de firav și de sensibil .. Dar totuși mă bucur în inima mea că are o forță interioară numai de el știută și nu se lasă doborât .. Ăsta este motivul pentru care eu îl ador și îl iubesc en,Tristete
2489,"Am adoptat astăzi o Declarație comună care își propune să consolideze în continuare Parteneriatul nostru Strategic , la aniversarea a zece ani de la semnarea Parteneriatului Strategic pentru Integrarea Europeană a Republicii Moldova .   Declarația comună :",Neutru
2490,"Câștigă un super laptop MacBook Air și bucură -te de tarife speciale la gaz și electricitate , cu Enel -  ",Neutru
2491,"  Le plang de mila la amaratii aia de sunt nevoiti sa petreaca vreun concediu cu tine . Saracii , ei cu ce au gresit ?",Tristete
2492,"nu glumeşte la CFR ! "" Vă jur pe Dumnezeu că nu mai bag echipa nicăieri ! "" Atac furibund la adresa lui",Furie
2493,ALARMANT ! Spitalele din Capitală unde se tratează de COVID sunt pline de -,Frica
2494,Sa știi ca și eu devin anxios când sunt nevoit sa ies la aprovizionare . Chiar cu mască și mănuși . De căcat,Frica
2495,"Cine sunt cu HIV la Fundația Baylor România : • vârsta medie a pacienților - 36,8 ani ( 48% femei ) • timpul mediu scurs de la diagnosticare - 20,37 ani • 47% dintre cu HIV : infecție nosocomială contactată la sfârșitul epocii comuniste ,  ",Neutru
2496,"  Un super serial , cu actori extraordinari",Bucurie
2497,"Muzică terapeutică de meditație , anti-stress , cu triluri de păsări ( priv ...    aracılığıyla",Neutru
2498,Psalmul 42 . De ce esti mahnit suflete al meu   Si de ce in adancul meu ma tulburi ? Pune -ti nadejdea in Dumnezeu Lui ma voi marturisi Dumnezeul meu e mantuirea fetei mele,Tristete
2499,"Seară frumoasă , tuturor .     Iubiți , visați ,",Bucurie
2500,A fi sau a nu fi vegetarian ?   on,Neutru
2501,"Primul drum la mall , primii nervi . Am indraznit sa intreb la KFC de ce nu poarta masca corect macar cei care pregatesc mancarea . Nu numai ca am primit un raspuns pe care nu vreau sa -l comentez , dar s- a si luat de mine un client care nu o purta corect . 😐 Nu ne facem bine ! 😔",Furie
2502,"Compara Închirieri mașini Fish River Canyon buget Închirieri mașini – Fish River Canyon Ieftin de închiriat auto Cel mai mare canion al Africii , este",Neutru
2503,Reteta : Orez cu pui delicios în sos de vin alb,Neutru
2504,"   Nu stiu daca noi ca si stat ( politic si economic ) am merita prezenta . Sincer suntem in urma sau mai bine zis : "" inapoiati "" rau de tot . E aiurea , trist si dezolant . Cu regret si mare dezamagire o spun . Se simte aer de UE in Cluj , Timisoa",Tristete
2505,"  Foarte simpatica perspectiva asta . Imi pare super rau ca am ratat startul ( 🤦 ‍ ♀ ️ ) , dar poate vor mai fi ocazii . Pot fi ce mai buni bucatari , dar sunt cele mai infocate fane ever 😂 .Oricum , cute cute cute . girlpower",Bucurie
2506,"In nesimtirea caracteristica a reaparut tiganul penal , cu PlangereaPenala depusa la Sectia14Politie ! Unde traim , dle Vela ? hartuire furtofensa . vatamarecorporala",Furie
2507,adica nu sunt neaparat descurajata tot timpul dar am unele perioade declansate de ceva care tin destul de mult timp si imi ia mult dupa un astfel de sa imi construiesc iar increderea,Tristete
2508,"  Poate va spune d- l. si de ce nu s- a ocupat , cu guvernul , de extinderea si modernizarea corespunzatoare a logisticii pentru epidemii/pandemie . In loc sa bata apa -n piua cu obligativitatea internarii 48 de ore in spitale din care nu ma",Furie
2509,deci cata anxietate imi aduce profa asta de geogra nu mi aduce nici scoala in general,Frica
2510,Sau trimiși pe marte cu StarShipul lui,Neutru
2511,Ok acm am realizat ce am făcut și e prima data când simt anxietate după jumătate de an,Frica
2512,"Dinica : In nemernicia mea , ca un caine turbat , am muscat mana care m- a crescut . Secvența asta ar trebui tăiată imediat din filmul "" Columna "" !",Furie
2513,"  Din nefericire aspirația asta va dura mulți ani în România .. ! Nu că nu ar exista asemenea valori , sunt . Dar nu în politică ! !",Tristete
2514,A fost inramat deja ... nasol,Tristete
2515,retete speciale din plante medicinale,Neutru
2516,"Frumusețea la om e   ca floarea la pom ...     O duminica binecuvântată , de care sa va bucurați prieteni ...",Bucurie
2517,", și Digi FM lansează campania “ Cu drumurile curate ” : Pentru cei care …",Neutru
2518,"N- am văzut Gara de Nord mai goală ca acum în viața mea . Nici măcar nu erau , deși este duminică .   O priveliște absolut dezolantă !",Tristete
2519,* pt context am avut cv compunere la spaniola si ne pune sa citim * uh pai scz poate unele au anxietate ? ? ? ? adica si mie imi era la inceput frica sa ma anunt pt ca o sa imi comenteze de cum am scris,Frica
2520,ascult muzica ... muzica care a fost cu mine mai mereu ...,Neutru
2521,Eu nu fac morală și știu că fac greșeli regulat în toate 7 limbi pe cate le- am învățat . Regret că nu pot să corectez în Twiter dar eu nu corijez cu arogantă pe alți ca dumneavoastră . Îi înțeleg . Dumneavoastră f,Tristete
2522,Nu -i așa că e distractiva ? Ca o gală de umor !,Bucurie
2523,Prăjitură keto vegan cu unt de arahide și ciocolată ( de   post ),Neutru
2524,Fotbal : Hoffenheim şi BayerLeverkusen au remizat în Bundesliga,Neutru
2525,"Loc de munca : , Locatie : upon Trent    Contact- 0040733074180",Neutru
2526,Și nu mai râde când eu sunt furioasă ! 😠,Furie
2527,"Ruladă cu nucă , portocale şi ciocolată",Neutru
2528,"O locatie   exotica , de pe litoralul romanesc  ",Neutru
2529,"Oferim cele mai bune preturi de pe piata la cafea ( boabe , macinata , instant , capsule , si monodoze ) , espressoare , accesorii si piese de schimb ale celor mai renumite branduri din domeniu .   Expediem zilnic comenzi in toata tara , produse ce ajung a doua zi ...  ",Neutru
2530,Mama mi- a zis in fata ca pe vremea ei cica nu exista depresie cum cacat pot eu sa merg la sa ii cer sa ma duca la psiholog,Tristete
2531,"Crima Organizata , trafic de influenta , hartuire , intimidare , infractiuni cibernetice , tentativa de omor , tortura , furt calificat cu acte girate de ! VINOVATI care si- au aservit Politie , Procuratura , magistrati ! Si biserica !",Frica
2532,": Există două Românii . Una care se distrează și alta care este îngrijorată , iar parte din ea suferă în spitale",Tristete
2533,"  Un imbecil mai puțin pe planetă!Si o pisică , animal domestic fiind , te zgârie și dacă e in toane proaste din varii motive și de aceea e bine sa fii precaut cu ele și sa nu le superi , ce așteptări sa ai de la ditamai matahala de",Furie
2534,"Totul începe cu un sentiment îngropat în adâncul sufletului , pe care îţi este teamă să -l aprofundezi tocmai pentru că te sperie ceea ce ai putea afla . Curajul de a recunoaşte faţă de tine că eşti atras mai mult decât simţi că ar fi normal de ,",Frica
2535,", 43 de ani , a decedat luni dimineața . Din primele investigații se pare ca a fost vorba de un infarct .    Toate gândurile merg acum spre familia îndurerată ! 😞 😔",Tristete
2536,"  Ca orice lucru nasol , incepe lunea",Tristete
2537,"Europa ar trebui să treacă la săptămâna de lucru de 4 zile , cer sindicatele într- o scrisoare adresată politici  ",Neutru
2538,"Nu pot fi eu insumi decat daca ma inalt pana la furie sau cobor pana la descurajare : la nivelul meu obisnuit , ignor faptul ca exist .",Tristete
2539,De ce asimtomatica ? Poate de la optimism un sistem imunitar bun ? Poate obiceiuri de igiena bune ? Poate un metabolism bun care devoreaza grasimile inclusiv alea din jurul covideilor ?,Bucurie
2540,"   Ce dracu vi se pare asa rar ... noi i- am votat pe , sau un , si parlamentul era majoritar muie aia .",Furie
2541,neplacut comentariu . as fi preferat sa nu il primesc in adresa mea . iti propun sa dai unfollow daca te deranjeaza asemenea postari,Tristete
2542,După 45 de ani și 3 nașteri o sa -i multumiți ca l- a inventat,Bucurie
2543,"Dinamo - FCSB 1-1 ( ACUM , ) | a restabilit egalitatea de la 11 metri , chiar înainte de pauză stire   digisport 2review",Neutru
2544,"Basilica : Arhiepiscopia Iașilor regretă că românii pot veni în oraș în orice scop , mai puțin pentru pelerinajul la Sfanta Parascheva",Tristete
2545,Culorile hainelor pe care le porți îți reflectă caracterul . Episodul 10 : Culoarea GRI    -,Neutru
2546,DOLIU ÎN HANDBALUL BUZOIAN . A MURIT ȘTEFAN MILOȘ !   via   de presă,Tristete
2547,Pentru puternici și fără succes ...,Neutru
2548,Peste ... Vârfuri trece luna Codru -si bate frunza lin   Dintre ramuri de cornul sună,Tristete
2549,Proteste masive în Germania . Mii de se revoltă împotriva restricțiilor,Furie
2550,Și mâine e Luni 😅 toată lumea fericită și bucuroasă că merge la muncă ... sau nu 😉    Eu da ! ☺ ️,Bucurie
2551,Ingrijorare in PSD : cine ar putea sa voteze guvernul Florin Citu ?,Frica
2552,"   Nu numai populatia ci si ca interactiune in societate nu stau lipiti unii de . La iarba verde ii vezi fiecare cu familia lui .   Pai la noi in padure auzi numai strigate : "" Fine ! "" , "" Nasa .. ! "" , "" Cumnate ... "" si cand ii ier la nu",Neutru
2553,nu pot crede ca primele tweet uri din an sunt despre cat de mhlt regret tot ce fac,Tristete
2554,Crimă oribilă în Botoșani ! A fost ucis după ce a cerut o țigară . l- a lovit în cap cu o rangă și l- a lăsat într- o baltă de sânge ...,Frica
2555,"s- au delectat cu titluri de beletristică , psihologie practică și biografii . au adus și ei un titlu în topul celor mai citite cărți din săptămâna 19-25 octombrie . 👉",Bucurie
2556,"În România dacă ești depresiv , ai toate șansele să te duci   dracului",Tristete
2557,"Doi din județ , încarcerați în -  ",Neutru
2558,"Morari : Nașul lui Dodon , șef la „ Metalferos ” , a intimidat procurorul care instrumenta   dosarul  ",Frica
2559,"Ah , cum tremură acum europeni , inclusiv , « clona tristă » .",Frica
2560,Imaginea înspăimântătoare surprinsă în această după-amiază în România a devenit virală în doar câteva minute,Frica
2561,"   Ai avut o experiență nefericită , nu înseamnă că sunt toți la fel . Dacă aș fi în situația asta , i- aș prefera oricând în locul băncii",Tristete
2562,Rezultatele promitatoare ale vaccinului testat de si BioNTech au creat euforie pe pietele bursiere,Bucurie
2563,"COVID-19 a speriat întreaga lume ! Mai multe sportive au fost anulate . Multe meciuri de fotbal au fost amânate sau se vor disputa fără , iar a fost anulat . Unul dintre cele mai mari turnee de tenis din lume , ...",Frica
2564,a fost jovial copilaros si foarte bine dispus nu mai spun de emotiile care leam vazut la inceput . e un suflet minunat e imposibil sa nu iti fie drag,Bucurie
2565,"    Poți înțelege că fără atitudinea agresivă a protestatarului , total nejustificată , nu ar fi existat brutalitatea evidentă și în parte inutilă a poliției . Vezi relația directă , nemediată cauză-efect ? N",Furie
2566,"Eu vă sfătuiesc să luați exemplu de la colegii vostrii din străinătate , că văd că dacă vorbim de social networks sunteți varză . Trist dar adevărat .",Furie
2567,"E cumplit pentru oricine , vedetă sau nu ! și- a tăiat ambii sâni preventiv , de frica bolii ! ne rugăm pentru toate sufletele chinuite de această boală cumplită ! Doar Dumnezeu știe cine merită sau nu această boală !",Tristete
2568,"Experienta mea cu "" portatul "" de la un furnizor la altul e una pozitiva ; A fost problematic pana am scapat de monopul Electrica Furnizare Transilvania Sud , apoi totul a curs lin si doar electronic : EFTS ( 2016)&gt ; Tinmar ( 02.2017 ) gt ; ( 05.2018 ) & gt ; Engie ( 05.2020 )",Neutru
2569,"  Niște românache obosiți . Merită o lună de bolit pentru o fugă la mall .. N- avem bani de săpun , da ' avem timp si bani de mall -uri . Tot așa arată cozile și la Cărturești ?",Furie
2570,ConsConRo a autorizat tranzacția prin care compania franceză Laboratoires de Biologie Végétale Yves Rocher a preluat Sabon Holdings SRL :,Neutru
2571,Studiul care dă : cât timp rezistă noul coronavirus pe masca facială ?,Frica
2572,USR PLUS ar putea boicota sedinta de guvern de joi ? Ce spune,Neutru
2573,Comunicat : – Am luat act cu mâhnire de declarațiile hazardate și nedocumentate ale d-lui cu privire la criza medicală,Tristete
2574,"Brexit fără acord , semne de panică : Magazinele , sfătuite să -și facă stocuri . Sute de TIR -uri stau la coadă pentru a intra în UK",Frica
2575,"  a izbucnit din senin , la un tweet despre ... o suspectez că nu a luat pasilele sau a schimbat tratamentul",Furie
2576,PSD diaspora : E pentru prima dată când toţi candidaţii PSD chiar trăiesc în diaspora . Nu e nicio supărare în partid ...,Furie
2577,– Supă cremă de dovleac cu smânână,Neutru
2578,"găsesc pe   site -ul NASA pentru   “ o colecție imensă de puzzle -uri , cărți de ️colorat , labirinturi , jocuri educative și multe altele ” .  ",Neutru
2579,"  Dacă limbajul ăsta nu este , atunci nu știu ce poate fi ... ” Jur că nu ma asteptam sa fie chiar atat de țață tupeistă .   Ca e proasta de bubuie ,   indubitabil . Dar agresiv-fudulă arogantă in halul ăla ... ”",Furie
2580,Erau si lilieci din aia buni de mancat ? Sau erau ascunsi de ? ? 😂,Neutru
2581,incepe sa ma loveasca panica nu mai vreau,Frica
2582,cand l am deschis pentru prima data credeam ca am apasat eu prin setari sa mi apara asa ? ? ? ? ? ? ? e asa si nici nu e necesar sincer,Furie
2583,"  La începutul anilor ' 80 , plecată din Timișoara , o expresie cu năduf bănățean și mai puțini de "" i "" : ( foaie verde de gutui ) Ah , futu -i !",Furie
2584,"Maniac — Da , așa sunt eu 🙂",Furie
2585,Și ... în cât timp credeți că o să avem primele cazuri de coronavirus în România ? Eu nu cred că mai durează mult . Și cred că o să fie nasol tare .,Tristete
2586,"LIVE VIDEO Sepsi - FC Botoşani ( 17:00 , ) . pot face pasul decisiv spre play-off stire   digisport 2review",Neutru
2587,"Ai auzit de terapia prin râs ? E una din cele mai benefice pentru organism . Noi te ajutăm ! Ia legătura cu noi și hai la o terapie de râs și zbor ! 😎   ZborcuParapanta din Postăvaru alături de cel mai vesel pasager :D aka "" ai de ' meu "" 😂 😁 😍",Bucurie
2588,Ce panică !,Frica
2589,“ Nu există aplicații să mă învețe să iubesc / Nu vei găsi fericirea nici cu GPS “   📌   art romania Halloween2020 Happiness ArtistOnTwitter,Bucurie
2590,"din plin fiecare clipa ! Fara manie , fara rautate , fara razbunare , fara ipocrizie . Traieste cu dragoste , cu intelepciune , cu prietenie , cu bunatate , cu compasiune si cu un lucru simplu de daruit : un zambet sincer , din inima . BUNĂ SEARA twitter",Bucurie
2591,❗ ️O recunosc deja la nivel oficial : Un britanic a dispus că veganismul etic este o credinţă filosofică credinţă discriminare hărţuire religie vegan,Neutru
2592,Îngrijorare la OMS : Ultimul milion de infectări în doar opt zile . Pandemii viitoare pot apărea oricând și pot ucide milioane de - Digi24,Frica
2593,"   Zach,,sinte -ti frumosi amindoi sinte -ti fermecātori,,,v-ā iubesc,,,scumpilor,,,!!! ❤ ️",Bucurie
2594,"Azi e o zi minunată . Poveste cu tâlc , despre atitudine pozitivă , mulţumire şi apreciere …",Bucurie
2595,"Muie tuturor rețelelor sociale , nu au stors un ban de la mine de când există și mă folosesc de ele .",Furie
2596,"în Parlament , cu un salariu de mii de lei",Neutru
2597,"   La mulți ani !   Poate din toată clorochina asta , un mare efect pozitiv va fi un vin fain cu",Bucurie
2598,"OMS : ‘ Lumea nu va reveni la normalitate într- un viitor previzibil ’ Organizația asta a fost transformată într- un fel de răspândac de informații alarmiste , apocaliptice ...",Frica
2599,"   Societatea romaneasca , dar nu numai , e cam impartita in tefelisti si non-tefelisti , cu nuantele de rigoare , desigur . , sunt cei care -au inferat cu manie proletara majorarile de pensii , de pilda , ceea ce e o ticalosie",Furie
2600,"  Nustiu ... probabil se promoveaza “ libertatea ” de a- ti alege genul , infiltrarea categoriei de gen neutru in societatea traditionala , pt cei care nu se identifica nici ca M , nici F ... 🤦 🏻‍ ♀ ️",Neutru
2601,"De necaz că eu n- o să merg mâine la plajă așa cum vor face alții , mi- am făcut floricele la 12 noaptea , măcar să știu de ce mă îngraș . 😒",Tristete
2602,"Anca Serea , decizie radicală în plină pandemie : ” Sunt un pic speriată ” ift.tt/3mlXlyX",Frica
2603,"Spitalul "" Victor Babeș "" , reacție după moartea pacientei deconectate de la aparate de un brancardier : Un incident regretabil  ",Tristete
2604,Năstase a cerut demisia lui pentru ofensa adusă de   război,Furie
2605,"  Eu consider ca are si dreptate . Ce facem cu oamenii din zona asta , ii lasam sa moara de foame ? Le dam cum mila de la stat 75% impozitabil ? Bugetarilor le- a fost bine . Au luat salariile mari si intregi , iar noi fraierii am luat si 1100 de lei",Tristete
2606,Craciun Fericit alaturi de cei dragi 🎄 🎀 🎅 🤗,Bucurie
2607,"  Foarte buna 😂 Dincolo de amuzament , e si ceva ( mai mult ) adevar aici , a propos de vorbele lui SColtescu ...",Bucurie
2608,"Cand aud de , tresar necontrolat ! 🥴 Ma astept la vesti de pe front , multam lui Dumnezeu ca a anuntat doar ca o sa fie apacalda in Bucuresti ! O , da stai ... asta nu trebuia sa fie Nicusor ? 😳",Frica
2609,În seara asta gătesc numai pentru mine . Și cînd o să termin de mâncat o să las niște bani pe masă . Să mă simt și eu ca la restaurant .,Neutru
2610,Ia uitati si jegul asta mancator de rahat ce declaratii face ! Cum de Romania s- a implicat in asa ceva ? ? Nu sunt vreo specialista in NIMIC insa iti poti da seama de la o posta cat de corupt este acest jeg infect !,Furie
2611,"U Craiova și CFR Cluj au terminat nedecis , în ultima etapă a sezonului regular",Neutru
2612,"a mai găsit un "" "" . "" Celebra "" Floriana îi dă Bursucului . "" Sunt 10 şi un singur maltez . Problemele CFR -ului sunt enorme """,Frica
2613,""" mentalitatea întregii societăți poate contribui la creșterea nivelului de corupție într- o țară . "" zice LCK    Hai sictir , lepra securista ! 🤮  ",Furie
2614,: „ Sunt îngrijorată de ce se va întâmpla în următoarea lună ”,Frica
2615,"Deputatul USR-PLUS , , mesaj din Parlament : stimați colegi ,    vă invit să colaborăm în interesul românilor ! -  ",Neutru
2616,dau pozitivitate .   cei dragi dau dragoste .   Pentru că ceea ce cineva are în suflet se dăruiește .,Bucurie
2617,Opinie : Maia Sandu a dat dovadă de iresponsabilitate și lașitate atunci când și- a provocat demisia propriului guvern -,Frica
2618,"Până în prezent , Tesla a fabricat 1 milion de mașini electrice , a anunțat CEO -ul pe Twitter , în prima zi a lunii martie 2020 ❗ ️   ℹ️    tehnostiri upb1818 TeslaModelY ElectricVehicle",Neutru
2619,"Durerea schimbă devin răi și nepăsători , alții suferă în tăcere și se prefac ca totul e bine .......",Tristete
2620,"Perspectivă prin digitalizare - Eveniment web expert VGB „ Digitalizare în hidroenergie 2020    hydro , energy , digitalization",Neutru
2621,"Premieră la Opera Brașov : „ Anotimpurile ” , spectacol de balet pe muzică de și  ",Neutru
2622,"Luptele pentru agonisirea capitalului politic moldovenesc pe marginea acestei „ ciume ” arată ca o bătălie cu morile de vânt . Stânga dă -n dreapta , dreapta dă -n stânga . Poate prindem mai întâi virusul , ca mai apoi fiecare să -și poată continua sănătos luptele ?",Furie
2623,", euforic după primul amical al Rapidului . "" Nu au fost diferenţe pe teren , chiar dacă Dinamo are de play-off """,Bucurie
2624,Cred ca taica-miu e spaima blocului cu melodiile lui de club la volum 100 toata ziua,Frica
2625,"Multe necazuri am patimit dupa BisericaCatolica si   GrupPenal , grup ce isi va petrece muuulti ani in soatele gratiilor !",Furie
2626,"ACCIDENT DE GROAZĂ în raionul Cahul . O a murit , iar alţi doi , printre care şi ... -",Frica
2627,"  Nu îmi place când este trist sau când lacrimile ii brăzdează obrajii , îmi frânge inima 💔 💔 .. Este prea special pentru atâta durere .. Oricât ai încerca să te prefaci sau sa îți joci rolul inima își are '' rolul ei '' și cr",Tristete
2628,Porcaria asta de pandemie va face diferenta dintre care baga capul in nisip si plang cand apare vreun necaz si oamenii care vor cauta o oportunitate si vor incerca sa faca ceva . Trist e faptul ca primii ii omoara pe cei din urma,Tristete
2629,"  Păi , zi și tu , nu -i mai ca lumea întâi să -l împuști pe ăla ca pe- un câine turbat și p- ormă să vezi ce zice justiția ? Poți să -i iei și gâtu ' , dacă-ț place mai d- aproape ...",Furie
2630,BNR face anunțul cutremurător pentru țara noastră . Toți românii sunt vizați : va fi oribil,Frica
2631,", dezvăluiri despre iubitul pe care l- a ascuns luni în șir : “ Sunt frustrată … Nu e persoană publică ” ...",Furie
2632,"Ai adus zâmbete , fericire , bunătate pentru ca tu ești un dar frumos CanYamanTheBestActor",Bucurie
2633,Sa nu apasati butonul de RESET al browserului . Am apăsat eu . Și acum toate siteurile mă întreabă dacă sunt de acord . Fuck !,Furie
2634,ce muzica gasesc la deniz prin imi cam da de gandit,Neutru
2635,NASA trimite un nou vehicul spațial pe Marte !,Neutru
2636,lipiti de pierce efectiv nu e posibil,Neutru
2637,"și altele precum acestea , sunt toate șansele să simți emoții neplăcute .",Tristete
2638,"Să interzici prin lege un concept e o practică tipic comunistă . Punct . Hai și cu teoria evoluției , dacă tot v- ați pornit . PS . O nonproblemă care arată cât de rupți de realitate sunt parlamentarii români . Într- o țară cu minore violate și incendiate , de asta -i fute pe grija .",Furie
2639,Am renunțat de mult să mai găsesc rațiune pe Facbook . M- au mâhnit mult prostiile portate de pe care îi credeam mai isteți . Am renunțat să mă iau de ei pentru că țin mai mult la sănătatea mea mentală 😑,Tristete
2640,"  Acum n- am de ce să mă prefac că nu m- a indignat toată situația asta și că nu am fost dezamăgit , dar din nou , toți greșim , iar unii sunt mai greu de înțeles , dar dacă își recunosc greșelile și își asumă - așa ca tine",Furie
2641,Izolarea poate crește starea de anxietate,Frica
2642,"Va ador ! Pana acum ochii mei au avut parte de cele mai frumose răsărituri de soare ! Mi- am delectat ochișorii si mi- am umplut inima cu fericire si va multumesc pentru asta , sunteti adorabili si iubibili 🥰   Sa avem o zi superba asemenea sufletului nostru !",Bucurie
2643,"  facem facem ! ! am fost eu , ca i aproape aici de noi , e tare frumos , au si copacei ! !",Bucurie
2644,"De la 1 ianuarie vom fi obligaţi să colectăm separat deşeurile bio-degradabile , precum fructele şi legumele alterate sau alte resturi vegetale . Cei care nu respectă legea vor plăti amenzi cuprinse între 400 și 20.000 de lei .  ",Neutru
2645,"   Băăă , câtă vreme doar boarfe bătrâne cu milioane de pule la bord și boșorogi hârșiți , bășinoși , alcoolici și cu toane de cumătră la menopauză vor hotărî pentru Europa , se duce șandramaua pe apa sâmbetei , spre ma",Furie
2646,Casa Albă a cerut NASA cel mai mare buget din ultimele   decenii,Neutru
2647,Nu ai mancat asa deliciu ! Placintele gustoase pentru micul dejun   via,Neutru
2648,A murit Simion Pop . Legătura dintre cântărețul de muzică populară și Denisa   Răducu,Neutru
2649,"Hai sa preparam un mic dejun copios vegan vegetarian   , felii chorizo sau carnaciori gustosi . Tu alegi cum iti faci dimineata mai buna . Viziteaza    spicy homemade breakfast fresh delish amazing foodgasm hungry tasty instagood vegetarian",Neutru
2650,Coronavirus bagă spaima în Germania ! Merkel a recunoscut : Cea mai mare provocare după al Doilea Război Mondial,Frica
2651,Soluţie pentru deşeurile vegetale ale orădenilor : saci de unică folosință de la RER Vest,Neutru
2652,""" Ne -a iesit totul in seara asta ! sa mai inscriem ! "" :) , EXTAZ ...",Bucurie
2653,Cafea și muzică   prin,Neutru
2654,"rusă , Roscosmos , care concurează cu compania privată SpaceX a antreprenorului , a anunţat vineri că intenţionează să aducă pe Terra eşantioane de scoarţă planetară prelevate de pe Venus şi să dezvolte un vehicul spaţial care va ...",Neutru
2655,"  Oltenii Ăștia ... vestiți în toată lumea , nu doar Europa . Silicon Valley",Neutru
2656,Sunt foarte mulțumit . 🤗,Bucurie
2657,"Băi frate ... a fost minunat . Bravo , maestre Barenboim ! 👏 Și e INCREDIBIL ce poate face vioara aia , a reușit să -mi smulgă o lacrimă și un ..   Declar pe proprie răspundere că am avut un eargasm de povestit nepoților și merg la somn complet ( audio)satisfăcută .",Bucurie
2658,"( Isaia 66:2 ) „ Iată spre cine Îmi voi îndrepta privirile : spre cel ce suferă şi are duhul mâhnit , spre cel ce se teme de . ”",Tristete
2659,Tratatele internaționale ar urma să fie monitorizate de Guvern -,Neutru
2660,Apreciez mult inima ta bună frumoasa și gândurile tale despre dragostea și respectul pe care -l ai fata de CanDem și mai ales pentru CanYaman si DemetÖzdemir la gândesc iubesc apreciez și respect acesti minunați !,Bucurie
2661,"Orlando , dragonul lui , a prins viață datorită mâinilor îndemânatice ale Liei Pfeiffer de la Atelierul de Pufoșenii . Iar eu sunt bucuroasă să mă găsesc cu un mic pas înainte către împlinirea visului de a- mi vedea cărțile ecranizate 🐉 🐻 😊",Bucurie
2662,"Bună dimineața , Twitter . O duminica binecuvântată .",Bucurie
2663,"Un şofer de taxi columbian răspândeşte veselie de Crăciun , alături de său canin  ",Bucurie
2664,Nu de seringile de pe plaja mi- e teama ci de cioburile sticlelor sparte de toți bețivanii din Romania . vamaveche,Frica
